3,0.7161716171617162,0.75,0.18235294117647058,0.7787234042553192,0.6467661691542288,0.5121638924455827,0.2427055702917772,0.4377459749552772,0.6875000000000002,0.13953488372093026
1,0.7557755775577558,0.6625000000000001,0.17352941176470588,0.5163120567375886,0.6268656716417911,0.4929577464788733,0.16843501326259944,0.2638640429338103,0.5813953488372092,0.09302325581395354
3,0.5973597359735974,0.6125,0.15546218487394958,0.6354609929078013,0.7562189054726368,0.58898847631242,0.22679045092838196,0.46243291592128805,0.7936046511627908,0.2325581395348837
2,0.7227722772277227,0.6625000000000001,0.1689075630252101,0.5872340425531914,0.7313432835820896,0.4865556978233035,0.20424403183023868,0.4007155635062611,0.7194767441860466,0.2558139534883721
2,0.7161716171617162,0.5625,0.21890756302521008,0.6170212765957447,0.6318407960199005,0.4481434058898848,0.1870026525198939,0.37030411449016104,0.7093023255813955,0.16279069767441867
2,0.504950495049505,0.3375,0.19327731092436973,0.3375886524822695,0.5920398009950248,0.4097311139564661,0.25198938992042436,0.26028622540250446,0.5872093023255813,0.34883720930232553
4,0.48184818481848185,0.225,0.10840336134453782,0.32198581560283684,0.6716417910447761,0.4609475032010244,0.38726790450928383,0.334525939177102,0.574127906976744,0.4883720930232558
2,0.7722772277227723,0.525,0.15672268907563025,0.651063829787234,0.681592039800995,0.5377720870678617,0.44960212201591504,0.4552772808586762,0.7252906976744187,0.2790697674418605
3,0.4884488448844885,0.42500000000000004,0.18319327731092439,0.5730496453900709,0.8208955223880597,0.5441741357234315,0.3262599469496021,0.3685152057245081,0.6075581395348839,0.7674418604651163
2,0.7029702970297029,0.6875,0.15588235294117647,0.8212765957446808,0.7761194029850746,0.5185659411011524,0.15119363395225463,0.5214669051878353,0.872093023255814,0.16279069767441867
1,0.6963696369636964,0.8500000000000001,0.1722689075630252,0.6170212765957447,0.5472636815920398,0.40332906530089635,0.21618037135278512,0.3497316636851521,0.6424418604651161,0.4883720930232558
